Datetime,Actual,Predicted,Positive_Deviation,Consecutive_Anomaly,Leakage_Risk,Risk_Score
2021-01-18 21:00:00,2408,2346.925,2.6023413615688535,0,Normal,7.63
2021-01-18 22:00:00,2339,2070.775,12.952879960401296,0,Warning,37.98
2021-01-18 23:00:00,2162,1926.61,12.217833396483986,0,Warning,35.83
2021-01-19 00:00:00,1395,1502.83,0.0,0,Normal,0.0
2021-01-19 01:00:00,1436,1328.09,8.125202358273919,0,Normal,23.83
2021-01-19 02:00:00,1213,1117.635,8.532749958617975,0,Normal,25.02
2021-01-19 03:00:00,569,893.65,0.0,1,Normal,5.0
2021-01-19 04:00:00,1133,1035.205,9.446921141223244,0,Normal,27.7
2021-01-19 05:00:00,1628,1516.2,7.37369740139823,0,Normal,21.62
2021-01-19 06:00:00,1245,2173.805,0.0,1,Normal,5.0
2021-01-19 07:00:00,2839,2304.54,23.191613076796237,2,High,78.01
2021-01-19 08:00:00,3273,3366.465,0.0,0,Normal,0.0
2021-01-19 09:00:00,3622,3415.115,6.057921914781793,0,Normal,17.76
2021-01-19 10:00:00,3649,3544.145,2.958541481796033,0,Normal,8.68
2021-01-19 11:00:00,3509,3557.29,0.0,0,Normal,0.0
2021-01-19 12:00:00,3540,3346.13,5.79385738151237,0,Normal,16.99
2021-01-19 13:00:00,3781,3415.055,10.715640011654283,0,Normal,31.42
2021-01-19 14:00:00,3199,3437.05,0.0,0,Normal,0.0
2021-01-19 15:00:00,2892,2877.165,0.5156117219554678,0,Normal,1.51
2021-01-19 16:00:00,2538,2602.96,0.0,0,Normal,0.0
2021-01-19 17:00:00,2710,2685.34,0.9183194679258438,0,Normal,2.69
2021-01-19 18:00:00,3623,2974.105,21.81816042137046,0,High,63.98
2021-01-19 19:00:00,3101,3384.14,0.0,0,Normal,0.0
2021-01-19 20:00:00,2901,2867.77,1.158740066323311,0,Normal,3.4
2021-01-19 21:00:00,2283,2411.35,0.0,0,Normal,0.0
2021-01-19 22:00:00,2050,2238.4,0.0,0,Normal,0.0
2021-01-19 23:00:00,1894,1957.865,0.0,0,Normal,0.0
2021-01-20 00:00:00,1377,1495.92,0.0,0,Normal,0.0
2021-01-20 01:00:00,1438,1372.555,4.768114938927761,0,Normal,13.98
2021-01-20 02:00:00,1211,1191.76,1.6144190105390355,0,Normal,4.73
2021-01-20 03:00:00,602,889.585,0.0,1,Normal,5.0
2021-01-20 04:00:00,1042,924.4,12.721765469493729,0,Warning,37.31
2021-01-20 05:00:00,1739,1597.89,8.831020908823504,0,Normal,25.9
2021-01-20 06:00:00,1948,1754.85,11.006638744052204,0,Warning,32.28
2021-01-20 07:00:00,2378,2813.86,0.0,0,Normal,0.0
2021-01-20 08:00:00,3308,3292.715,0.4642065893950692,0,Normal,1.36
2021-01-20 09:00:00,3574,3350.75,6.662687458031784,0,Normal,19.54
2021-01-20 10:00:00,4166,3456.56,20.524452056379754,0,High,60.19
2021-01-20 11:00:00,3492,3193.17,9.358411860314355,0,Normal,27.44
2021-01-20 12:00:00,3263,3368.075,0.0,0,Normal,0.0
2021-01-20 13:00:00,3346,3180.35,5.208546229188615,0,Normal,15.27
2021-01-20 14:00:00,3483,3152.775,10.474106144586909,0,Normal,30.71
2021-01-20 15:00:00,2997,3064.92,0.0,0,Normal,0.0
2021-01-20 16:00:00,2660,2697.245,0.0,0,Normal,0.0
2021-01-20 17:00:00,2837,2773.87,2.275881710390181,0,Normal,6.67
2021-01-20 18:00:00,4018,3034.495,32.410829479040174,1,High,85.0
2021-01-20 19:00:00,3122,3581.57,0.0,0,Normal,0.0
2021-01-20 20:00:00,2545,2978.095,0.0,0,Normal,0.0
2021-01-20 21:00:00,2313,2275.265,1.6584881321516451,0,Normal,4.86
2021-01-20 22:00:00,2141,1993.77,7.384502725991464,0,Normal,21.65
2021-01-20 23:00:00,1777,1909.41,0.0,0,Normal,0.0
2021-01-21 00:00:00,1233,1460.055,0.0,0,Normal,0.0
2021-01-21 01:00:00,1312,1419.315,0.0,0,Normal,0.0
2021-01-21 02:00:00,1006,1166.39,0.0,0,Normal,0.0
2021-01-21 03:00:00,620,743.41,0.0,0,Normal,0.0
2021-01-21 04:00:00,1188,1081.14,9.884011321382975,0,Normal,28.98
2021-01-21 05:00:00,1931,1492.62,29.369832911256726,1,High,85.0
2021-01-21 06:00:00,1749,2044.31,0.0,0,Normal,0.0
2021-01-21 07:00:00,2515,2651.48,0.0,0,Normal,0.0
2021-01-21 08:00:00,3220,3289.525,0.0,0,Normal,0.0
2021-01-21 09:00:00,4098,3159.2,29.716383894656882,1,High,85.0
2021-01-21 10:00:00,2894,3853.275,0.0,2,Normal,10.0
2021-01-21 11:00:00,2851,2889.89,0.0,0,Normal,0.0
2021-01-21 12:00:00,3247,2846.905,14.05368285910488,0,Warning,41.21
2021-01-21 13:00:00,3125,3133.945,0.0,0,Normal,0.0
2021-01-21 14:00:00,3185,3018.24,5.525074215436819,0,Normal,16.2
2021-01-21 15:00:00,2727,2953.295,0.0,0,Normal,0.0
2021-01-21 16:00:00,2671,2624.54,1.7702149710044441,0,Normal,5.19
2021-01-21 17:00:00,2992,2777.255,7.732275214195307,0,Normal,22.67
2021-01-21 18:00:00,3521,3236.505,8.790191889090234,0,Normal,25.78
2021-01-21 19:00:00,3230,3257.3,0.0,0,Normal,0.0
2021-01-21 20:00:00,2946,2685.37,9.705552679891415,0,Normal,28.46
2021-01-21 21:00:00,2493,2257.49,10.432382867698205,0,Normal,30.59
2021-01-21 22:00:00,2252,2170.445,3.757524378641239,0,Normal,11.02
2021-01-21 23:00:00,1775,1900.33,0.0,0,Normal,0.0
2021-01-22 00:00:00,1493,1433.62,4.141962305213384,0,Normal,12.15
2021-01-22 01:00:00,1513,1282.6,17.96351161702792,0,Warning,52.68
2021-01-22 02:00:00,1201,1135.495,5.768849708717354,0,Normal,16.92
2021-01-22 03:00:00,788,864.88,0.0,0,Normal,0.0
2021-01-22 04:00:00,1174,997.21,17.728462410124244,0,Warning,51.99
2021-01-22 05:00:00,1622,1490.365,8.832400116749923,0,Normal,25.9
2021-01-22 06:00:00,1317,2086.06,0.0,1,Normal,5.0
2021-01-22 07:00:00,2613,2268.575,15.18243831480115,0,Warning,44.52
2021-01-22 08:00:00,3477,3202.535,8.570242011406593,0,Normal,25.13
2021-01-22 09:00:00,3446,3503.925,0.0,0,Normal,0.0
2021-01-22 10:00:00,3522,3350.135,5.130091772421105,0,Normal,15.04
2021-01-22 11:00:00,3456,3314.675,4.263615588255253,0,Normal,12.5
2021-01-22 12:00:00,3164,3362.515,0.0,0,Normal,0.0
2021-01-22 13:00:00,3107,3000.59,3.546302560496431,0,Normal,10.4
2021-01-22 14:00:00,3674,3008.325,22.127762126764903,0,High,64.89
2021-01-22 15:00:00,3024,3259.48,0.0,0,Normal,0.0
2021-01-22 16:00:00,2566,2722.27,0.0,0,Normal,0.0
2021-01-22 17:00:00,3150,2720.14,15.802863087929303,0,Warning,46.34
2021-01-22 18:00:00,3682,3123.105,17.895491826243433,0,Warning,52.48
2021-01-22 19:00:00,3111,3390.425,0.0,0,Normal,0.0
2021-01-22 20:00:00,2890,2845.05,1.5799370837067825,0,Normal,4.63
2021-01-22 21:00:00,2003,2518.68,0.0,0,Normal,0.0
2021-01-22 22:00:00,2114,1965.015,7.581875965323414,0,Normal,22.23
2021-01-22 23:00:00,1943,1806.81,7.537593880928268,0,Normal,22.1
2021-01-23 00:00:00,1508,1615.225,0.0,0,Normal,0.0
2021-01-23 01:00:00,1642,1444.93,13.638722983120285,0,Warning,39.99
2021-01-23 02:00:00,1245,1214.265,2.531160825684665,0,Normal,7.42
2021-01-23 03:00:00,681,952.8,0.0,1,Normal,5.0
2021-01-23 04:00:00,1063,836.795,27.032307793426114,2,High,89.27
2021-01-23 05:00:00,1369,1491.205,0.0,0,Normal,0.0
2021-01-23 06:00:00,889,1323.695,0.0,1,Normal,5.0
2021-01-23 07:00:00,1207,1461.64,0.0,0,Normal,0.0
2021-01-23 08:00:00,2401,2372.39,1.205956862067372,0,Normal,3.54
2021-01-23 09:00:00,3625,3354.32,8.069593837200978,0,Normal,23.66
2021-01-23 10:00:00,4036,3842.265,5.042208176687453,0,Normal,14.79
2021-01-23 11:00:00,4203,3847.81,9.230965146407959,0,Normal,27.07
2021-01-23 12:00:00,4096,3934.51,4.1044501094164145,0,Normal,12.04
2021-01-23 13:00:00,3784,3763.41,0.547110200589363,0,Normal,1.6
2021-01-23 14:00:00,3498,3536.95,0.0,0,Normal,0.0
2021-01-23 15:00:00,3279,3156.725,3.8734764669079533,0,Normal,11.36
2021-01-23 16:00:00,2997,2951.47,1.5426211345532972,0,Normal,4.52
2021-01-23 17:00:00,3248,2916.085,11.382212795580374,0,Warning,33.38
2021-01-23 18:00:00,3294,3236.81,1.766863053438418,0,Normal,5.18
2021-01-23 19:00:00,3031,3119.375,0.0,0,Normal,0.0
2021-01-23 20:00:00,2651,2826.475,0.0,0,Normal,0.0
2021-01-23 21:00:00,2244,2102.79,6.715363873710643,0,Normal,19.69
2021-01-23 22:00:00,1926,1909.995,0.8379603087966256,0,Normal,2.46
2021-01-23 23:00:00,1798,1978.25,0.0,0,Normal,0.0
2021-01-24 00:00:00,1827,1616.08,13.051334092371668,0,Warning,38.27
2021-01-24 01:00:00,1745,1684.75,3.5761982489983675,0,Normal,10.49
2021-01-24 02:00:00,990,1177.065,0.0,0,Normal,0.0
2021-01-24 03:00:00,832,852.955,0.0,0,Normal,0.0
2021-01-24 04:00:00,1141,1116.14,2.227319153511199,0,Normal,6.53
2021-01-24 05:00:00,1193,1144.8,4.210342417889592,0,Normal,12.35
2021-01-24 06:00:00,611,1098.005,0.0,1,Normal,5.0
2021-01-24 07:00:00,1038,1004.85,3.298999850723986,0,Normal,9.67
2021-01-24 08:00:00,2142,2164.825,0.0,0,Normal,0.0
2021-01-24 09:00:00,3126,3212.985,0.0,0,Normal,0.0
2021-01-24 10:00:00,3789,3712.955,2.0480991555243753,0,Normal,6.01
2021-01-24 11:00:00,4017,3845.575,4.4577208869934974,0,Normal,13.07
2021-01-24 12:00:00,3986,3775.42,5.577657585116356,0,Normal,16.36
2021-01-24 13:00:00,3587,3690.68,0.0,0,Normal,0.0
2021-01-24 14:00:00,3404,3262.79,4.327891160632466,0,Normal,12.69
2021-01-24 15:00:00,2909,3047.85,0.0,0,Normal,0.0
2021-01-24 16:00:00,2634,2734.91,0.0,0,Normal,0.0
2021-01-24 17:00:00,2718,2781.175,0.0,0,Normal,0.0
2021-01-24 18:00:00,3348,2847.535,17.575376597653765,0,Warning,51.54
2021-01-24 19:00:00,2952,3105.0,0.0,0,Normal,0.0
2021-01-24 20:00:00,2632,2805.635,0.0,0,Normal,0.0
2021-01-24 21:00:00,2268,2162.715,4.8681865155602955,0,Normal,14.28
2021-01-24 22:00:00,2163,2009.39,7.64460856279766,0,Normal,22.42
2021-01-24 23:00:00,1859,1810.03,2.7054800196681836,0,Normal,7.93
2021-01-25 00:00:00,1616,1667.165,0.0,0,Normal,0.0
2021-01-25 01:00:00,1573,1583.575,0.0,0,Normal,0.0
2021-01-25 02:00:00,1117,1175.41,0.0,0,Normal,0.0
2021-01-25 03:00:00,621,922.305,0.0,1,Normal,5.0
2021-01-25 04:00:00,1254,1067.29,17.493839537520266,0,Warning,51.3
2021-01-25 05:00:00,1977,1476.32,33.91405657310069,1,High,85.0
2021-01-25 06:00:00,1763,2522.23,0.0,2,Normal,10.0
2021-01-25 07:00:00,2364,2707.79,0.0,0,Normal,0.0
2021-01-25 08:00:00,3233,3182.97,1.5718024360895706,0,Normal,4.61
2021-01-25 09:00:00,3581,3404.64,5.179989661168292,0,Normal,15.19
2021-01-25 10:00:00,3491,3529.675,0.0,0,Normal,0.0
2021-01-25 11:00:00,3455,3410.145,1.3153399635499374,0,Normal,3.86
2021-01-25 12:00:00,3349,3320.13,0.8695442648330002,0,Normal,2.55
2021-01-25 13:00:00,3393,3150.64,7.692405352563293,0,Normal,22.56
2021-01-25 14:00:00,3427,3202.585,7.007308158877905,0,Normal,20.55
2021-01-25 15:00:00,2966,2881.22,2.9425035228132597,0,Normal,8.63
2021-01-25 16:00:00,2361,2694.085,0.0,0,Normal,0.0
2021-01-25 17:00:00,2713,2471.975,9.75030087278391,0,Normal,28.59
2021-01-25 18:00:00,3619,2873.405,25.94813470429681,1,High,81.09
2021-01-25 19:00:00,3059,3340.65,0.0,0,Normal,0.0
2021-01-25 20:00:00,2973,2792.195,6.475371526702105,0,Normal,18.99
2021-01-25 21:00:00,2244,2338.68,0.0,0,Normal,0.0
2021-01-25 22:00:00,2115,2192.415,0.0,0,Normal,0.0
2021-01-25 23:00:00,1817,2009.285,0.0,0,Normal,0.0
2021-01-26 00:00:00,1301,1530.55,0.0,0,Normal,0.0
2021-01-26 01:00:00,1412,1387.77,1.7459665506532076,0,Normal,5.12
2021-01-26 02:00:00,1176,1160.09,1.371445318897679,0,Normal,4.02
2021-01-26 03:00:00,563,908.82,0.0,1,Normal,5.0
2021-01-26 04:00:00,1207,1129.19,6.890780116720831,0,Normal,20.21
2021-01-26 05:00:00,1136,1616.81,0.0,1,Normal,5.0
2021-01-26 06:00:00,1806,1632.285,10.642442955733827,0,Normal,31.21
2021-01-26 07:00:00,2911,2734.31,6.461959324290226,0,Normal,18.95
2021-01-26 08:00:00,3291,3311.325,0.0,0,Normal,0.0
2021-01-26 09:00:00,3713,3354.96,10.67196032143453,0,Normal,31.29
2021-01-26 10:00:00,3746,3602.535,3.9823346615647077,0,Normal,11.68
2021-01-26 11:00:00,3502,3535.875,0.0,0,Normal,0.0
2021-01-26 12:00:00,3484,3353.88,3.8796856178515595,0,Normal,11.38
2021-01-26 13:00:00,3452,3335.56,3.490868100109129,0,Normal,10.24
2021-01-26 14:00:00,3628,3263.7,11.162177896252725,0,Warning,32.73
2021-01-26 15:00:00,2972,3288.715,0.0,0,Normal,0.0
2021-01-26 16:00:00,2479,2673.27,0.0,0,Normal,0.0
2021-01-26 17:00:00,2620,2644.585,0.0,0,Normal,0.0
2021-01-26 18:00:00,3702,2932.59,26.236534940104132,1,High,81.94
2021-01-26 19:00:00,3140,3390.955,0.0,0,Normal,0.0
2021-01-26 20:00:00,2926,2924.04,0.0670305467777471,0,Normal,0.2
2021-01-26 21:00:00,2400,2269.385,5.7555240737027775,0,Normal,16.88
2021-01-26 22:00:00,2077,2127.315,0.0,0,Normal,0.0
2021-01-26 23:00:00,1800,1874.69,0.0,0,Normal,0.0
2021-01-27 00:00:00,1314,1411.07,0.0,0,Normal,0.0
2021-01-27 01:00:00,1474,1335.565,10.36527611909566,0,Normal,30.4
2021-01-27 02:00:00,1145,1165.835,0.0,0,Normal,0.0
2021-01-27 03:00:00,624,881.48,0.0,1,Normal,5.0
2021-01-27 04:00:00,980,1063.005,0.0,0,Normal,0.0
2021-01-27 05:00:00,1764,1467.73,20.185592718006717,0,High,59.19
2021-01-27 06:00:00,1922,2057.995,0.0,0,Normal,0.0
2021-01-27 07:00:00,2414,2865.085,0.0,0,Normal,0.0
2021-01-27 08:00:00,3386,3310.9,2.268265426319125,0,Normal,6.65
2021-01-27 09:00:00,3494,3432.34,1.7964420774165686,0,Normal,5.27
2021-01-27 10:00:00,2907,3545.16,0.0,0,Normal,0.0
2021-01-27 11:00:00,3490,2850.18,22.4484067672919,1,High,70.83
2021-01-27 12:00:00,3307,3322.045,0.0,0,Normal,0.0
2021-01-27 13:00:00,3042,3165.545,0.0,0,Normal,0.0
2021-01-27 14:00:00,3521,3066.625,14.816777401866874,0,Warning,43.45
2021-01-27 15:00:00,2846,3197.71,0.0,0,Normal,0.0
2021-01-27 16:00:00,2486,2709.67,0.0,0,Normal,0.0
2021-01-27 17:00:00,3038,2649.0,14.68478671196678,0,Warning,43.06
2021-01-27 18:00:00,3703,3306.14,12.003726399970967,0,Warning,35.2
2021-01-27 19:00:00,3347,3367.89,0.0,0,Normal,0.0
2021-01-27 20:00:00,3052,2836.27,7.60611648397367,0,Normal,22.3
2021-01-27 21:00:00,2083,2392.72,0.0,0,Normal,0.0
2021-01-27 22:00:00,2347,2027.14,15.778880590388422,0,Warning,46.27
2021-01-27 23:00:00,1921,1890.25,1.6267689459066264,0,Normal,4.77
2021-01-28 00:00:00,1427,1325.215,7.680640499843429,0,Normal,22.52
2021-01-28 01:00:00,1377,1270.91,8.347561983145928,0,Normal,24.48
2021-01-28 02:00:00,1260,1143.15,10.221755675108245,0,Normal,29.97
2021-01-28 03:00:00,618,907.26,0.0,1,Normal,5.0
2021-01-28 04:00:00,917,1121.055,0.0,0,Normal,0.0
2021-01-28 05:00:00,1715,1649.005,4.002110363522238,0,Normal,11.74
2021-01-28 06:00:00,1828,2128.495,0.0,0,Normal,0.0
2021-01-28 07:00:00,2348,2577.465,0.0,0,Normal,0.0
2021-01-28 08:00:00,3201,3359.16,0.0,0,Normal,0.0
2021-01-28 09:00:00,3240,3378.77,0.0,0,Normal,0.0
2021-01-28 10:00:00,3476,2980.83,16.611816172005785,0,Warning,48.71
2021-01-28 11:00:00,3259,3126.38,4.241966747484308,0,Normal,12.44
2021-01-28 12:00:00,3313,3156.59,4.95503058680411,0,Normal,14.53
2021-01-28 13:00:00,3295,3056.95,7.787173489916427,0,Normal,22.84
2021-01-28 14:00:00,3591,3152.475,13.910498893726361,0,Warning,40.79
2021-01-28 15:00:00,2909,3207.415,0.0,0,Normal,0.0
2021-01-28 16:00:00,2430,2719.52,0.0,0,Normal,0.0
2021-01-28 17:00:00,2857,2721.92,4.9626734070068155,0,Normal,14.55
2021-01-28 18:00:00,3742,3098.83,20.755252788955836,0,High,60.86
2021-01-28 19:00:00,3196,3396.14,0.0,0,Normal,0.0
2021-01-28 20:00:00,2972,2994.79,0.0,0,Normal,0.0
2021-01-28 21:00:00,2342,2482.405,0.0,0,Normal,0.0
2021-01-28 22:00:00,1898,2282.395,0.0,0,Normal,0.0
2021-01-28 23:00:00,1856,1894.31,0.0,0,Normal,0.0
2021-01-29 00:00:00,1330,1445.63,0.0,0,Normal,0.0
2021-01-29 01:00:00,1582,1253.495,26.207124878838776,1,High,81.85
2021-01-29 02:00:00,1179,1167.945,0.9465342974198326,0,Normal,2.78
2021-01-29 03:00:00,778,872.315,0.0,0,Normal,0.0
2021-01-29 04:00:00,1206,1032.195,16.838388095272702,0,Warning,49.38
2021-01-29 05:00:00,1623,1549.53,4.741437726278293,0,Normal,13.9
2021-01-29 06:00:00,1846,1693.295,9.01821596355035,0,Normal,26.45
2021-01-29 07:00:00,2209,2643.97,0.0,0,Normal,0.0
2021-01-29 08:00:00,3113,3215.12,0.0,0,Normal,0.0
2021-01-29 09:00:00,3490,3301.725,5.702322270934135,0,Normal,16.72
2021-01-29 10:00:00,3468,3431.225,1.071774657738857,0,Normal,3.14
2021-01-29 11:00:00,3415,3343.085,2.1511567908084888,0,Normal,6.31
2021-01-29 12:00:00,3194,3211.35,0.0,0,Normal,0.0
2021-01-29 13:00:00,3169,2995.15,5.804383753735202,0,Normal,17.02
2021-01-29 14:00:00,3707,3083.205,20.23203127913973,0,High,59.33
2021-01-29 15:00:00,3037,3306.425,0.0,0,Normal,0.0
2021-01-29 16:00:00,2574,2627.145,0.0,0,Normal,0.0
2021-01-29 17:00:00,2981,2684.99,11.024622065631538,0,Warning,32.33
2021-01-29 18:00:00,3689,3119.495,18.256320333900202,0,Warning,53.54
2021-01-29 19:00:00,3036,3363.35,0.0,0,Normal,0.0
2021-01-29 20:00:00,2801,2915.865,0.0,0,Normal,0.0
2021-01-29 21:00:00,2099,2189.735,0.0,0,Normal,0.0
2021-01-29 22:00:00,2189,2017.41,8.50545997095285,0,Normal,24.94
2021-01-29 23:00:00,1972,1916.025,2.92141282081392,0,Normal,8.57
2021-01-30 00:00:00,1550,1402.305,10.532302173920788,0,Normal,30.89
2021-01-30 01:00:00,1634,1465.85,11.471160077770584,0,Warning,33.64
2021-01-30 02:00:00,1388,1256.3,10.483164849160238,0,Normal,30.74
2021-01-30 03:00:00,636,930.715,0.0,1,Normal,5.0
2021-01-30 04:00:00,1033,862.44,19.77644821668753,0,Warning,57.99
2021-01-30 05:00:00,1378,1480.81,0.0,0,Normal,0.0
2021-01-30 06:00:00,938,1478.805,0.0,1,Normal,5.0
2021-01-30 07:00:00,1165,1401.035,0.0,0,Normal,0.0
2021-01-30 08:00:00,2373,2343.07,1.2773839449952342,0,Normal,3.75
2021-01-30 09:00:00,3745,3457.745,8.30758196454626,0,Normal,24.36
2021-01-30 10:00:00,4057,3903.065,3.943951740491125,0,Normal,11.57
2021-01-30 11:00:00,4132,3826.375,7.987324817875926,0,Normal,23.42
2021-01-30 12:00:00,4082,3823.225,6.768500415225369,0,Normal,19.85
2021-01-30 13:00:00,3651,3782.355,0.0,0,Normal,0.0
2021-01-30 14:00:00,3473,3427.105,1.3391769438053396,0,Normal,3.93
2021-01-30 15:00:00,3367,3200.58,5.199682557536449,0,Normal,15.25
2021-01-30 16:00:00,3137,2958.27,6.041706808371109,0,Normal,17.72
2021-01-30 17:00:00,3223,3082.22,4.567487071007268,0,Normal,13.39
2021-01-30 18:00:00,3479,3240.53,7.3589814011905395,0,Normal,21.58
2021-01-30 19:00:00,3054,3254.445,0.0,0,Normal,0.0
2021-01-30 20:00:00,2695,2740.85,0.0,0,Normal,0.0
2021-01-30 21:00:00,1961,2226.35,0.0,0,Normal,0.0
2021-01-30 22:00:00,1981,1965.54,0.7865522960611352,0,Normal,2.31
2021-01-30 23:00:00,2013,1890.615,6.473290437238675,0,Normal,18.98
2021-01-31 00:00:00,1746,1619.945,7.781437024096502,0,Normal,22.82
2021-01-31 01:00:00,1722,1583.74,8.729968302877996,0,Normal,25.6
2021-01-31 02:00:00,1092,1265.475,0.0,0,Normal,0.0
2021-01-31 03:00:00,643,849.57,0.0,1,Normal,5.0
2021-01-31 04:00:00,1157,1103.34,4.86341472256966,0,Normal,14.26
2021-01-31 05:00:00,975,1166.265,0.0,0,Normal,0.0
2021-01-31 06:00:00,344,889.46,0.0,1,Normal,5.0
2021-01-31 07:00:00,940,962.035,0.0,0,Normal,0.0
2021-01-31 08:00:00,2060,2105.905,0.0,0,Normal,0.0
2021-01-31 09:00:00,3737,3195.24,16.95522089107548,0,Warning,49.72
2021-01-31 10:00:00,3951,3892.465,1.5038028601413207,0,Normal,4.41
2021-01-31 11:00:00,4026,3912.04,2.913058148689687,0,Normal,8.54
2021-01-31 12:00:00,3868,3902.98,0.0,0,Normal,0.0
2021-01-31 13:00:00,3584,3604.795,0.0,0,Normal,0.0
2021-01-31 14:00:00,3273,3327.39,0.0,0,Normal,0.0
2021-01-31 15:00:00,2971,2969.635,0.045965244886990546,0,Normal,0.13
2021-01-31 16:00:00,2887,2670.86,8.092524505215543,0,Normal,23.73
2021-01-31 17:00:00,2883,2923.18,0.0,0,Normal,0.0
2021-01-31 18:00:00,3188,2996.04,6.407124070439648,0,Normal,18.79
2021-01-31 19:00:00,3106,3021.57,2.794242728118158,0,Normal,8.19
2021-01-31 20:00:00,2832,2882.29,0.0,0,Normal,0.0
2021-01-31 21:00:00,2156,2250.37,0.0,0,Normal,0.0
2021-01-31 22:00:00,2011,2073.92,0.0,0,Normal,0.0
2021-01-31 23:00:00,1834,1934.06,0.0,0,Normal,0.0
2021-02-01 00:00:00,1436,1693.88,0.0,0,Normal,0.0
2021-02-01 01:00:00,1588,1383.76,14.75978493380355,0,Warning,43.28
2021-02-01 02:00:00,1206,1248.41,0.0,0,Normal,0.0
2021-02-01 03:00:00,602,944.925,0.0,1,Normal,5.0
2021-02-01 04:00:00,1181,987.38,19.609471530717656,0,Warning,57.5
2021-02-01 05:00:00,1707,1772.965,0.0,0,Normal,0.0
2021-02-01 06:00:00,1867,2369.825,0.0,0,Normal,0.0
2021-02-01 07:00:00,2626,2591.315,1.3385095984085278,0,Normal,3.93
2021-02-01 08:00:00,3370,3388.585,0.0,0,Normal,0.0
2021-02-01 09:00:00,3721,3352.05,11.006697394131944,0,Warning,32.28
2021-02-01 10:00:00,3681,3471.74,6.027525102686268,0,Normal,17.68
2021-02-01 11:00:00,3411,3410.055,0.027712163000308314,0,Normal,0.08
2021-02-01 12:00:00,2109,3211.715,0.0,1,Normal,5.0
2021-02-01 13:00:00,3274,2518.105,30.0184066986881,2,High,90.0
2021-02-01 14:00:00,3614,3097.745,16.66550991124189,0,Warning,48.87
2021-02-01 15:00:00,2844,3278.32,0.0,0,Normal,0.0
2021-02-01 16:00:00,2148,2740.735,0.0,0,Normal,0.0
2021-02-01 17:00:00,2937,2457.37,19.518021299193858,0,Warning,57.24
2021-02-01 18:00:00,3375,3233.93,4.362184710244197,0,Normal,12.79
2021-02-01 19:00:00,3539,3203.495,10.47309266910047,0,Normal,30.71
2021-02-01 20:00:00,2896,3256.55,0.0,0,Normal,0.0
2021-02-01 21:00:00,2246,2344.71,0.0,0,Normal,0.0
2021-02-01 22:00:00,2088,2080.185,0.3756877393116504,0,Normal,1.1
2021-02-01 23:00:00,1860,1806.22,2.9774888994696087,0,Normal,8.73
2021-02-02 00:00:00,1354,1431.595,0.0,0,Normal,0.0
2021-02-02 01:00:00,1319,1296.215,1.7578102398136175,0,Normal,5.15
2021-02-02 02:00:00,467,1144.1,0.0,1,Normal,5.0
2021-02-02 03:00:00,520,618.845,0.0,0,Normal,0.0
2021-02-02 04:00:00,1290,1070.32,20.524702892592877,0,High,60.19
2021-02-02 05:00:00,2361,1397.94,68.8913687282716,1,High,85.0
2021-02-02 06:00:00,1821,2266.95,0.0,0,Normal,0.0
2021-02-02 07:00:00,2344,2785.655,0.0,0,Normal,0.0
2021-02-02 08:00:00,3188,3275.955,0.0,0,Normal,0.0
2021-02-02 09:00:00,3549,3253.205,9.092418092312045,0,Normal,26.66
2021-02-02 10:00:00,3859,3492.35,10.498661359829343,0,Normal,30.79
2021-02-02 11:00:00,3668,3644.875,0.6344524846531088,0,Normal,1.86
2021-02-02 12:00:00,3415,3419.835,0.0,0,Normal,0.0
2021-02-02 13:00:00,3446,3242.885,6.263404345204957,0,Normal,18.37
2021-02-02 14:00:00,3687,3405.795,8.25666254134497,0,Normal,24.21
2021-02-02 15:00:00,2741,3281.715,0.0,0,Normal,0.0
2021-02-02 16:00:00,2383,2570.42,0.0,0,Normal,0.0
2021-02-02 17:00:00,2706,2495.545,8.433228012317947,0,Normal,24.73
2021-02-02 18:00:00,3696,2965.72,24.62403733326141,1,High,77.21
2021-02-02 19:00:00,3373,3435.995,0.0,0,Normal,0.0
2021-02-02 20:00:00,2923,3016.29,0.0,0,Normal,0.0
2021-02-02 21:00:00,2312,2325.915,0.0,0,Normal,0.0
2021-02-02 22:00:00,2075,2054.14,1.0155101404967593,0,Normal,2.98
2021-02-02 23:00:00,1767,1839.54,0.0,0,Normal,0.0
2021-02-03 00:00:00,1448,1383.705,4.646582906038503,0,Normal,13.63
2021-02-03 01:00:00,1473,1272.98,15.712737042215903,0,Warning,46.08
2021-02-03 02:00:00,617,869.39,0.0,1,Normal,5.0
2021-02-03 03:00:00,644,580.91,10.86054638412147,0,Normal,31.85
2021-02-03 04:00:00,1263,1105.965,14.19891226214212,0,Warning,41.64
2021-02-03 05:00:00,2375,1918.57,23.790114512371197,1,High,74.76
2021-02-03 06:00:00,1960,2162.275,0.0,0,Normal,0.0
2021-02-03 07:00:00,2366,2415.57,0.0,0,Normal,0.0
2021-02-03 08:00:00,3032,3269.475,0.0,0,Normal,0.0
2021-02-03 09:00:00,4700,3347.005,40.42405075582498,1,High,85.0
2021-02-03 10:00:00,3572,3770.845,0.0,0,Normal,0.0
2021-02-03 11:00:00,3387,3426.35,0.0,0,Normal,0.0
2021-02-03 12:00:00,3202,3218.42,0.0,0,Normal,0.0
